age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
21.0,student,single,unknown,no,no,no,telephone,jul,thu,250.0,1.0,12.0,1.0,success,-1.7,94.215,-40.3,0.81,4991.6,yes
34.0,technician,single,universitydegree,no,yes,no,cellular,jul,mon,251.0,3.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,no
39.0,blueCollar,married,basic6y,no,no,no,telephone,may,tue,198.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,selfemployed,married,basic9y,unknown,no,no,telephone,may,tue,744.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin,married,universitydegree,no,yes,no,cellular,sep,thu,272.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
24.0,student,single,professionalCourse,no,no,no,cellular,jul,wed,429.0,2.0,6.0,3.0,success,-1.7,94.215,-40.3,0.896,4991.6,yes
39.0,housemaid,married,basic4y,no,no,yes,telephone,may,mon,266.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,services,single,professionalCourse,no,yes,yes,telephone,may,tue,271.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,unemployed,single,universitydegree,no,yes,no,cellular,aug,thu,508.0,3.0,6.0,2.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
51.0,services,married,unknown,unknown,no,no,telephone,may,tue,141.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,universitydegree,no,no,no,cellular,jul,mon,128.0,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,no
53.0,admin,single,professionalCourse,no,no,no,telephone,may,mon,179.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,technician,married,highSchool,no,yes,no,telephone,may,tue,168.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,blueCollar,married,basic9y,unknown,no,no,telephone,may,tue,472.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,student,single,universitydegree,no,no,no,cellular,jul,fri,608.0,3.0,6.0,2.0,success,-1.7,94.215,-40.3,0.885,4991.6,yes
35.0,admin,married,universitydegree,no,no,no,cellular,oct,wed,194.0,1.0,3.0,2.0,success,-1.1,94.601,-49.5,0.985,4963.6,yes
39.0,admin,married,universitydegree,no,yes,yes,telephone,may,mon,192.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,admin,married,universitydegree,no,yes,no,cellular,jul,fri,1005.0,5.0,4.0,2.0,success,-1.7,94.215,-40.3,0.896,4991.6,yes
25.0,services,single,highSchool,no,yes,no,telephone,may,mon,222.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,technician,single,universitydegree,no,yes,no,cellular,sep,thu,530.0,1.0,3.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
36.0,services,married,highSchool,no,no,no,telephone,jul,wed,276.0,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,no
32.0,admin,single,universitydegree,unknown,no,no,telephone,may,tue,215.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin,married,highSchool,no,yes,no,cellular,sep,thu,202.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
64.0,retired,divorced,basic4y,no,yes,yes,telephone,sep,fri,211.0,2.0,6.0,2.0,success,-1.1,94.199,-37.5,0.878,4963.6,yes
33.0,student,married,professionalCourse,no,yes,no,cellular,aug,mon,265.0,3.0,3.0,4.0,success,-1.7,94.027,-38.3,0.896,4991.6,yes
45.0,blueCollar,married,basic9y,no,yes,no,telephone,may,mon,225.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,student,single,universitydegree,unknown,no,no,telephone,may,mon,332.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,services,single,highSchool,no,no,no,telephone,may,tue,455.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,services,single,highSchool,no,no,no,cellular,jul,fri,700.0,5.0,6.0,2.0,success,-1.7,94.215,-40.3,0.896,4991.6,yes
57.0,retired,married,universitydegree,no,yes,no,telephone,may,tue,383.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,management,married,unknown,unknown,no,no,telephone,may,tue,448.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,blueCollar,married,unknown,no,yes,yes,telephone,may,mon,155.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,blueCollar,married,basic9y,no,no,no,telephone,may,tue,102.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,blueCollar,married,professionalCourse,no,no,no,telephone,may,tue,241.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,mon,269.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,management,married,universitydegree,no,yes,no,telephone,may,tue,379.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,mon,102.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,technician,married,universitydegree,no,yes,no,cellular,aug,wed,182.0,1.0,6.0,3.0,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
24.0,blueCollar,single,highSchool,no,no,no,cellular,oct,thu,1032.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
42.0,technician,married,universitydegree,no,no,no,telephone,may,mon,64.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,technician,single,professionalCourse,no,no,no,cellular,sep,mon,273.0,3.0,999.0,2.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
36.0,unemployed,married,highSchool,no,yes,no,cellular,oct,mon,304.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
40.0,admin,married,basic6y,no,no,no,telephone,may,mon,151.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
61.0,admin,married,highSchool,no,yes,no,cellular,nov,wed,300.0,1.0,21.0,5.0,failure,-1.1,94.767,-50.8,1.044,4963.6,yes
60.0,retired,married,highSchool,no,no,no,cellular,sep,wed,200.0,1.0,6.0,1.0,success,-1.1,94.199,-37.5,0.876,4963.6,yes
50.0,housemaid,married,basic6y,no,no,no,cellular,jul,thu,349.0,3.0,6.0,2.0,success,-1.7,94.215,-40.3,0.899,4991.6,yes
31.0,student,single,highSchool,no,yes,no,cellular,oct,fri,716.0,3.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,yes
85.0,retired,married,basic4y,no,no,no,cellular,sep,tue,728.0,1.0,3.0,2.0,success,-1.1,94.199,-37.5,0.881,4963.6,yes
33.0,admin,married,universitydegree,no,yes,no,cellular,nov,fri,482.0,1.0,12.0,1.0,success,-1.1,94.767,-50.8,1.049,4963.6,yes
55.0,technician,married,professionalCourse,no,no,no,telephone,may,mon,113.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin,single,universitydegree,no,unknown,unknown,cellular,oct,tue,192.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,1.008,4963.6,yes
37.0,admin,married,highSchool,no,no,no,cellular,jun,wed,671.0,3.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,yes
26.0,admin,single,universitydegree,no,yes,no,telephone,may,mon,231.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,management,married,universitydegree,no,yes,no,cellular,jul,thu,321.0,4.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,no
34.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,138.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,services,single,highSchool,no,yes,no,cellular,oct,mon,182.0,1.0,6.0,1.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
26.0,technician,single,universitydegree,no,no,no,cellular,sep,fri,374.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
32.0,blueCollar,married,basic4y,no,no,no,telephone,sep,wed,606.0,3.0,3.0,4.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
35.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,355.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blueCollar,single,highSchool,no,yes,yes,cellular,jun,wed,342.0,2.0,3.0,1.0,success,-1.7,94.055,-39.8,0.739,4991.6,yes
49.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,tue,180.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
66.0,retired,married,highSchool,no,no,no,cellular,jul,tue,475.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
66.0,retired,married,highSchool,no,yes,no,cellular,jul,tue,317.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
39.0,entrepreneur,married,professionalCourse,no,no,no,telephone,sep,wed,511.0,3.0,6.0,1.0,success,-1.1,94.199,-37.5,0.876,4963.6,yes
56.0,technician,married,basic4y,no,yes,no,telephone,may,mon,143.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,admin,single,basic6y,no,no,no,telephone,may,mon,303.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,blueCollar,married,basic6y,unknown,yes,yes,telephone,may,tue,427.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,housemaid,married,basic4y,no,no,no,telephone,may,mon,261.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
21.0,student,single,highSchool,no,no,no,cellular,oct,tue,701.0,2.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,yes
48.0,technician,married,professionalCourse,no,no,no,cellular,oct,thu,491.0,1.0,6.0,3.0,success,-1.1,94.601,-49.5,0.987,4963.6,yes
56.0,technician,divorced,professionalCourse,no,no,no,cellular,oct,mon,464.0,1.0,3.0,2.0,success,-1.1,94.601,-49.5,1.0,4963.6,yes
31.0,admin,single,universitydegree,no,yes,no,cellular,nov,thu,353.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,yes
57.0,retired,married,unknown,unknown,no,no,telephone,may,mon,611.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
73.0,retired,married,basic4y,no,yes,no,cellular,jul,tue,305.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
19.0,student,single,highSchool,no,unknown,unknown,cellular,aug,tue,1120.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,yes
30.0,student,single,professionalCourse,no,yes,no,cellular,sep,tue,282.0,2.0,6.0,1.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
77.0,retired,married,basic4y,no,no,no,cellular,aug,thu,318.0,1.0,9.0,4.0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
57.0,unknown,married,unknown,unknown,no,no,telephone,may,mon,211.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,selfemployed,divorced,professionalCourse,no,yes,no,cellular,jun,thu,310.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
37.0,unemployed,single,universitydegree,no,yes,yes,cellular,jul,wed,314.0,1.0,5.0,2.0,success,-1.7,94.215,-40.3,0.881,4991.6,yes
40.0,blueCollar,married,basic9y,unknown,no,no,telephone,may,mon,46.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,services,divorced,professionalCourse,no,no,no,telephone,may,mon,680.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,technician,married,highSchool,no,yes,no,telephone,may,mon,79.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,housemaid,married,universitydegree,no,no,no,cellular,oct,thu,453.0,1.0,6.0,2.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
43.0,technician,married,unknown,unknown,yes,yes,telephone,may,mon,325.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,married,highSchool,no,yes,no,cellular,jul,wed,273.0,2.0,15.0,1.0,success,-1.7,94.215,-40.3,0.802,4991.6,yes
38.0,blueCollar,single,basic9y,no,yes,no,telephone,may,mon,179.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin,single,universitydegree,no,yes,no,cellular,nov,thu,260.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,yes
81.0,retired,divorced,basic4y,no,no,no,cellular,sep,wed,532.0,2.0,7.0,1.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
59.0,management,married,basic4y,unknown,unknown,unknown,telephone,may,tue,437.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,highSchool,no,yes,no,cellular,aug,fri,174.0,1.0,4.0,3.0,failure,-1.7,94.027,-38.3,0.905,4991.6,yes
43.0,entrepreneur,married,basic4y,no,no,no,telephone,may,tue,623.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,divorced,universitydegree,unknown,yes,no,telephone,may,tue,325.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,retired,married,professionalCourse,no,yes,no,cellular,aug,fri,303.0,2.0,3.0,2.0,success,-1.7,94.027,-38.3,0.905,4991.6,yes
56.0,entrepreneur,married,unknown,unknown,no,no,telephone,may,mon,204.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,technician,single,universitydegree,no,yes,no,cellular,jul,fri,806.0,3.0,6.0,2.0,success,-1.7,94.215,-40.3,0.861,4991.6,yes
37.0,management,married,universitydegree,no,yes,no,cellular,oct,thu,150.0,3.0,5.0,5.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
54.0,housemaid,married,basic4y,no,no,no,telephone,may,tue,262.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,admin,married,universitydegree,no,yes,no,telephone,may,tue,159.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,technician,single,professionalCourse,no,unknown,unknown,cellular,sep,fri,255.0,1.0,3.0,2.0,success,-1.1,94.199,-37.5,0.878,4963.6,yes
53.0,services,married,basic9y,no,yes,no,cellular,aug,mon,196.0,2.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
46.0,admin,single,highSchool,no,yes,no,telephone,may,tue,344.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,selfemployed,married,universitydegree,no,no,no,telephone,jun,mon,363.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,no
29.0,admin,single,highSchool,no,no,no,cellular,jul,tue,319.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,no
54.0,management,divorced,universitydegree,no,no,no,telephone,may,mon,611.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
71.0,retired,married,basic9y,no,yes,yes,cellular,jul,fri,230.0,6.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,no
53.0,blueCollar,single,basic9y,no,no,no,telephone,jul,wed,413.0,1.0,6.0,2.0,success,-1.7,94.215,-40.3,0.84,4991.6,yes
29.0,technician,single,professionalCourse,no,no,yes,cellular,jul,tue,178.0,2.0,15.0,2.0,failure,-1.7,94.215,-40.3,0.876,4991.6,yes
23.0,student,single,unknown,no,no,no,cellular,jul,tue,165.0,2.0,16.0,1.0,success,-1.7,94.215,-40.3,0.876,4991.6,yes
33.0,technician,married,unknown,no,yes,yes,cellular,sep,thu,414.0,1.0,9.0,3.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
47.0,admin,married,highSchool,no,no,no,cellular,aug,thu,374.0,2.0,16.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
24.0,services,single,highSchool,no,yes,no,cellular,jul,thu,860.0,2.0,9.0,2.0,failure,-1.7,94.215,-40.3,0.884,4991.6,yes
40.0,admin,married,highSchool,no,no,no,telephone,may,tue,243.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,services,married,highSchool,no,no,yes,telephone,may,mon,307.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,technician,married,professionalCourse,no,yes,no,cellular,oct,mon,253.0,1.0,9.0,2.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
34.0,admin,divorced,universitydegree,no,yes,no,telephone,jul,thu,332.0,3.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.899,4991.6,yes
35.0,technician,divorced,basic4y,no,yes,no,cellular,nov,tue,385.0,3.0,4.0,2.0,success,-1.1,94.767,-50.8,1.035,4963.6,yes
54.0,admin,married,highSchool,no,no,no,telephone,may,mon,160.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,admin,married,unknown,no,no,no,telephone,may,mon,277.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60.0,admin,married,professionalCourse,no,yes,yes,cellular,sep,thu,261.0,1.0,6.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
33.0,technician,married,universitydegree,no,yes,no,telephone,may,tue,120.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,technician,married,universitydegree,no,no,no,telephone,may,mon,349.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,management,single,universitydegree,no,no,no,telephone,may,tue,290.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,technician,divorced,basic4y,no,yes,no,cellular,nov,tue,514.0,1.0,9.0,4.0,success,-1.1,94.767,-50.8,1.035,4963.6,yes
25.0,selfemployed,single,unknown,no,unknown,unknown,cellular,jul,wed,844.0,5.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.896,4991.6,yes
50.0,selfemployed,single,universitydegree,no,no,yes,telephone,may,mon,88.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,student,single,highSchool,no,yes,yes,cellular,nov,thu,289.0,1.0,3.0,3.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
62.0,retired,married,universitydegree,no,yes,no,cellular,nov,thu,329.0,1.0,999.0,2.0,failure,-1.1,94.767,-50.8,1.031,4963.6,yes
37.0,unemployed,married,universitydegree,unknown,yes,no,cellular,jun,mon,614.0,3.0,3.0,2.0,success,-1.7,94.055,-39.8,0.754,4991.6,yes
42.0,technician,divorced,highSchool,no,no,no,telephone,may,tue,204.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
86.0,retired,single,basic9y,unknown,no,no,telephone,jun,wed,955.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,yes
56.0,admin,married,unknown,no,yes,no,telephone,may,mon,364.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,admin,single,universitydegree,no,no,no,telephone,may,mon,106.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,technician,married,universitydegree,no,yes,no,cellular,aug,wed,560.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,yes
35.0,admin,married,highSchool,no,yes,no,telephone,may,mon,123.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,services,married,highSchool,unknown,yes,no,telephone,may,mon,313.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
62.0,retired,married,universitydegree,no,no,no,cellular,nov,thu,483.0,2.0,6.0,3.0,success,-1.1,94.767,-50.8,1.031,4963.6,yes
59.0,retired,married,professionalCourse,no,no,no,cellular,aug,fri,218.0,3.0,3.0,1.0,success,-1.7,94.027,-38.3,0.905,4991.6,yes
31.0,blueCollar,married,highSchool,unknown,yes,no,telephone,may,tue,124.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,technician,single,universitydegree,no,yes,no,cellular,oct,wed,184.0,1.0,999.0,1.0,failure,-1.1,94.601,-49.5,1.043,4963.6,yes
42.0,admin,single,highSchool,no,no,no,cellular,sep,wed,638.0,1.0,14.0,1.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
56.0,retired,married,basic6y,no,no,no,telephone,may,mon,136.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,admin,divorced,universitydegree,no,no,no,telephone,may,tue,196.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,admin,single,universitydegree,no,yes,yes,cellular,jun,wed,1407.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,yes
28.0,admin,single,universitydegree,no,no,no,cellular,oct,mon,225.0,1.0,3.0,3.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
48.0,admin,single,universitydegree,no,yes,no,cellular,aug,wed,118.0,1.0,0.0,2.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
46.0,admin,married,highSchool,no,yes,no,cellular,jul,tue,267.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,no
39.0,management,married,universitydegree,no,yes,yes,cellular,sep,tue,358.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,yes
42.0,housemaid,single,basic4y,unknown,yes,no,telephone,may,tue,198.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
62.0,retired,married,universitydegree,no,yes,no,cellular,nov,thu,208.0,1.0,1.0,6.0,success,-1.1,94.767,-50.8,1.031,4963.6,yes
30.0,admin,single,universitydegree,no,yes,no,cellular,aug,wed,191.0,1.0,0.0,2.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
24.0,technician,single,professionalCourse,no,yes,no,cellular,jul,mon,607.0,3.0,13.0,1.0,success,-1.7,94.215,-40.3,0.889,4991.6,yes
54.0,retired,married,highSchool,unknown,no,no,telephone,may,mon,130.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,retired,divorced,highSchool,no,no,no,cellular,jul,wed,115.0,3.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,no
50.0,blueCollar,divorced,professionalCourse,no,yes,no,cellular,nov,mon,742.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,yes
50.0,services,divorced,professionalCourse,no,yes,no,telephone,may,mon,165.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,technician,married,universitydegree,no,yes,yes,cellular,jul,mon,204.0,4.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,no
34.0,services,married,basic9y,no,no,no,cellular,jul,wed,604.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,no
43.0,entrepreneur,married,universitydegree,no,no,no,cellular,sep,mon,255.0,1.0,3.0,1.0,success,-1.1,94.199,-37.5,0.882,4963.6,yes
59.0,retired,married,professionalCourse,unknown,no,no,telephone,may,mon,107.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,blueCollar,single,highSchool,no,no,yes,telephone,may,mon,137.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22.0,services,single,professionalCourse,no,no,no,cellular,jul,tue,363.0,1.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.835,4991.6,yes
52.0,technician,married,basic9y,no,yes,no,telephone,may,mon,1666.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
48.0,admin,married,universitydegree,no,yes,yes,cellular,aug,wed,288.0,1.0,0.0,3.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
38.0,technician,single,professionalCourse,no,no,no,cellular,sep,thu,430.0,4.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
40.0,admin,married,highSchool,no,no,yes,cellular,aug,tue,654.0,2.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
31.0,technician,single,professionalCourse,no,yes,no,cellular,oct,fri,401.0,2.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,yes
43.0,unemployed,married,basic9y,no,no,no,cellular,sep,fri,270.0,2.0,9.0,1.0,success,-1.1,94.199,-37.5,0.883,4963.6,yes
52.0,selfemployed,married,universitydegree,unknown,no,no,telephone,may,mon,175.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,technician,married,highSchool,no,no,no,cellular,jul,mon,284.0,1.0,6.0,3.0,success,-1.7,94.215,-40.3,0.889,4991.6,yes
33.0,technician,single,professionalCourse,no,yes,no,cellular,sep,fri,395.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
27.0,admin,single,universitydegree,no,yes,no,cellular,aug,fri,177.0,2.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,no
66.0,retired,married,basic4y,no,no,yes,cellular,jun,wed,319.0,2.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,yes
41.0,blueCollar,single,basic9y,unknown,yes,no,telephone,may,mon,421.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin,single,universitydegree,no,yes,yes,telephone,may,tue,26.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,management,married,basic6y,unknown,no,no,telephone,may,tue,27.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,blueCollar,divorced,basic4y,no,yes,no,telephone,may,mon,254.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,services,married,highSchool,unknown,unknown,unknown,telephone,may,tue,374.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,services,married,basic9y,no,yes,yes,telephone,may,tue,369.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
